  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.000
  0.011
  0.019
 -0.000
 -0.057
 -0.157
 -0.252
 -0.197
 -0.048
  0.075
  0.117
  0.142
  0.125
  0.080
  0.016
 -0.014
  0.001
 -0.000
 -0.020
 -0.002
  0.047
  0.097
  0.108
  0.118
  0.145
  0.174
  0.183
  0.171
  0.161
  0.148
  0.112
  0.098
  0.118
  0.165
  0.183
  0.172
  0.140
  0.097
  0.071
  0.052
  0.081
  0.130
  0.166
  0.184
  0.183
  0.159
  0.127
  0.110
  0.118
  0.121
  0.131
  0.137
  0.138
  0.140
  0.134
  0.126
  0.118
  0.120
  0.114
  0.115
  0.119
  0.117
  0.122
  0.123
  0.120
  0.095
  0.086
  0.087
  0.091
  0.092
  0.092
  0.092
  0.094
  0.088
  0.000
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
  0.785
