0.000000, 0.000000
0.050000, 0.011165
0.100000, 0.079506
0.150000, 0.135330
0.200000, 0.194368
0.250000, 0.252052
0.300000, 0.311090
0.350000, 0.369790
0.400000, 0.445067
0.450000, 0.601542
0.500000, 0.660580
0.550000, 0.780517
0.600000, 0.835325
0.650000, 0.849197
0.700000, 0.934116
0.750000, 1.114782
0.800000, 1.098204
0.850000, 1.216618
0.900000, 1.270750
0.950000, 1.247236
